ID,artist,title,picture data,file info,jpg url,image_path,born-died,period,school,url,base,nationality,image_exists
6062,"BRUEGEL, Pieter the Elder",landscape of the alps,"-, pen and sepia ink, musée du louvre, paris","800*536, true color, 148 kb",https://www.wga.hu/art/b/bruegel/pieter_e/13/05drawin.jpg,historic_art_dataset/images/complete/artwork/6062.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6063,"BRUEGEL, Pieter the Elder",solicitudo rustica (country concerns),"1552-54, pen and brown ink over black chalk, 244 x 352 mm, british museum, london","1030*694, grayscale, 165 kb",https://www.wga.hu/art/b/bruegel/pieter_e/13/06drawin.jpg,historic_art_dataset/images/complete/artwork/6063.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6064,"BRUEGEL, Pieter the Elder",the peasant and the birdnester,"1568, oil on panel, 59 x 68 cm, kunsthistorisches museum, vienna","744*980, true color, 179 kb",https://www.wga.hu/art/b/bruegel/pieter_e/11/10nester.jpg,historic_art_dataset/images/complete/artwork/6064.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6065,"BRUEGEL, Pieter the Elder",seascape with a view of antwerp,"-, pen and ink, 203 x 298 mm, courtauld gallery, london","939*650, grayscale, 100 kb",https://www.wga.hu/art/b/bruegel/pieter_e/13/07drawin.jpg,historic_art_dataset/images/complete/artwork/6065.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6066,"BRUEGEL, Pieter the Elder",standing gooseherder,"c. 1565, pen and ink, 245 x 149 mm, kupferstichkabinett, dresden","519*850, true color, 81 kb",https://www.wga.hu/art/b/bruegel/pieter_e/13/09drawin.jpg,historic_art_dataset/images/complete/artwork/6066.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6067,"BRUEGEL, Pieter the Elder",the hare hunt,"1560, etching and engraving, 223 x 291 mm, rijksmuseum, amsterdam","900*665, true color, 172 kb",https://www.wga.hu/art/b/bruegel/pieter_e/13/09print.jpg,historic_art_dataset/images/complete/artwork/6067.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6068,"BRUEGEL, Pieter the Elder",large landscape with trees and a church,"1554, pen, red-brown ink, 333 x 466 mm, szépmûvészeti múzeum, budapest","1100*781, true color, 240 kb",https://www.wga.hu/art/b/bruegel/pieter_e/13/10drawin.jpg,historic_art_dataset/images/complete/artwork/6068.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6069,"BRUEGEL, Pieter the Elder",the alchemist,"-, engraving, 343 x 448 mm, british museum, london","1151*770, grayscale, 179 kb",https://www.wga.hu/art/b/bruegel/pieter_e/13/10print.jpg,historic_art_dataset/images/complete/artwork/6069.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6070,"BRUEGEL, Pieter the Elder",st james the greater at hermogenes,"1565, engraving, 222 x 290 mm, bibliothèque nationale, paris","1186*900, grayscale, 174 kb",https://www.wga.hu/art/b/bruegel/pieter_e/13/11print.jpg,historic_art_dataset/images/complete/artwork/6070.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6071,"BRUEGEL, Pieter the Elder",big fishes eat little fishes,"c. 1556, engraving, 229 x 298 mm, british museum, london","1089*770, grayscale, 177 kb",https://www.wga.hu/art/b/bruegel/pieter_e/13/12print.jpg,historic_art_dataset/images/complete/artwork/6071.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6072,"BRUEGEL, Pieter the Elder",big fishes eat little fishes,"1556, pen drawing, graphische sammlung albertina, vienna","700*488, grayscale, 129 kb",https://www.wga.hu/art/b/bruegel/pieter_e/13/13print.jpg,historic_art_dataset/images/complete/artwork/6072.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6073,"BRUEGEL, Pieter the Elder",superbia (pride),"1556-57, engraving, 225 x 295 mm, british museum, london","1078*770, grayscale, 212 kb",https://www.wga.hu/art/b/bruegel/pieter_e/13/14sin.jpg,historic_art_dataset/images/complete/artwork/6073.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6074,"BRUEGEL, Pieter the Elder",prudence,"1559, drawing on paper, 224 x 300 mm, musées royaux des beaux-arts, brussels","873*662, true color, 147 kb",https://www.wga.hu/art/b/bruegel/pieter_e/13/15sin.jpg,historic_art_dataset/images/complete/artwork/6074.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6075,"BRUEGEL, Pieter the Elder",gula (gluttony),"1556-57, engraving, 225 x 295 mm, british museum, london","981*700, grayscale, 110 kb",https://www.wga.hu/art/b/bruegel/pieter_e/13/16sin.jpg,historic_art_dataset/images/complete/artwork/6075.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6076,"BRUEGEL, Pieter the Elder",the hunters in the snow (january),"1565, oil on panel, 117 x 162 cm, kunsthistorisches museum, vienna","1200*834, true color, 177 kb",https://www.wga.hu/art/b/bruegel/pieter_e/07/01januar.jpg,historic_art_dataset/images/complete/artwork/6076.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6077,"BRUEGEL, Pieter the Elder",the painter and the buyer,"c. 1565, pen and black ink on brown paper, 255 x 215 mm, graphische sammlung albertina, vienna","1121*1300, true color, 227 kb",https://www.wga.hu/art/b/bruegel/pieter_e/13/08drawin.jpg,historic_art_dataset/images/complete/artwork/6077.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6078,"BRUEGEL, Pieter the Elder",the peasant and the birdnester,"1568, oil on panel, 59 x 68 cm, kunsthistorisches museum, vienna","1011*850, true color, 193 kb",https://www.wga.hu/art/b/bruegel/pieter_e/11/09nester.jpg,historic_art_dataset/images/complete/artwork/6078.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6079,"BRUEGEL, Pieter the Elder",the cripples,"1568, oil on wood, 18 x 21 cm, musée du louvre, paris","1190*1000, true color, 161 kb",https://www.wga.hu/art/b/bruegel/pieter_e/11/08crippl.jpg,historic_art_dataset/images/complete/artwork/6079.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6080,"BRUEGEL, Pieter the Elder",the parable of the blind leading the blind (detail),"1568, tempera on canvas, width of detail 21 cm, museo nazionale di capodimonte, naples","800*966, true color, 168 kb",https://www.wga.hu/art/b/bruegel/pieter_e/11/07parabl.jpg,historic_art_dataset/images/complete/artwork/6080.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6081,"BRUEGEL, Pieter the Elder",peasant wedding (detail),"c. 1567, oil on wood, width of detail 25 cm, kunsthistorisches museum, vienna","950*1145, true color, 187 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/02weddin.jpg,historic_art_dataset/images/complete/artwork/6081.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6082,"BRUEGEL, Pieter the Elder",peasant wedding (detail),"c. 1567, oil on wood, kunsthistorisches museum, vienna","934*800, true color, 103 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/03weddin.jpg,historic_art_dataset/images/complete/artwork/6082.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6083,"BRUEGEL, Pieter the Elder",peasant wedding (detail),"c. 1567, oil on wood, kunsthistorisches museum, vienna","900*1243, true color, 170 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/04weddin.jpg,historic_art_dataset/images/complete/artwork/6083.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6084,"BRUEGEL, Pieter the Elder",peasant wedding (detail),"c. 1567, oil on wood, kunsthistorisches museum, vienna","1000*1091, true color, 174 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/05weddin.jpg,historic_art_dataset/images/complete/artwork/6084.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6085,"BRUEGEL, Pieter the Elder",peasant wedding (detail),"c. 1567, oil on wood, kunsthistorisches museum, vienna","720*1200, true color, 107 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/06weddin.jpg,historic_art_dataset/images/complete/artwork/6085.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6086,"BRUEGEL, Pieter the Elder",peasant wedding (detail),"c. 1567, oil on wood, width of detail 25 cm, kunsthistorisches museum, vienna","900*1091, true color, 176 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/07weddin.jpg,historic_art_dataset/images/complete/artwork/6086.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6087,"BRUEGEL, Pieter the Elder",peasant wedding (detail),"c. 1567, oil on wood, kunsthistorisches museum, vienna","900*951, true color, 109 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/08weddin.jpg,historic_art_dataset/images/complete/artwork/6087.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6088,"BRUEGEL, Pieter the Elder",the peasant dance,"c. 1567, oil on oak panel, 114 x 164 cm, kunsthistorisches museum, vienna","1463*1000, true color, 205 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/09dance.jpg,historic_art_dataset/images/complete/artwork/6088.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6089,"BRUEGEL, Pieter the Elder",the peasant dance (detail),"c. 1567, oil on oak panel, width of detail 25 cm, kunsthistorisches museum, vienna","900*1079, true color, 174 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/10dance.jpg,historic_art_dataset/images/complete/artwork/6089.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6090,"BRUEGEL, Pieter the Elder",the peasant dance (detail),"c. 1567, oil on oak panel, kunsthistorisches museum, vienna","1009*770, true color, 132 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/11dance.jpg,historic_art_dataset/images/complete/artwork/6090.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6091,"BRUEGEL, Pieter the Elder",the peasant dance (detail),"c. 1567, oil on oak panel, kunsthistorisches museum, vienna","900*1174, true color, 193 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/12dance.jpg,historic_art_dataset/images/complete/artwork/6091.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6092,"BRUEGEL, Pieter the Elder",the peasant dance (detail),"c. 1567, oil on oak panel, width of detail 39 cm, kunsthistorisches museum, vienna","900*1082, true color, 133 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/13dance.jpg,historic_art_dataset/images/complete/artwork/6092.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6093,"BRUEGEL, Pieter the Elder",the peasant dance (detail),"c. 1567, oil on oak panel, width of detail 25 cm, kunsthistorisches museum, vienna","900*1081, true color, 166 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/14dance.jpg,historic_art_dataset/images/complete/artwork/6093.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6094,"BRUEGEL, Pieter the Elder",wedding dance in the open air,"1566, oil on panel, 119 x 157 cm, institute of arts, detroit","1218*900, true color, 186 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/15dance1.jpg,historic_art_dataset/images/complete/artwork/6094.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6095,"BRUEGEL, Pieter the Elder",wedding dance in the open air (detail),"1566, oil on panel, institute of arts, detroit","900*1177, true color, 164 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/16dance1.jpg,historic_art_dataset/images/complete/artwork/6095.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6096,"BRUEGEL, Pieter the Elder",the land of cockaigne,"1567, oil on panel, 52 x 78 cm, alte pinakothek, munich","1300*873, true color, 173 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/17cockai.jpg,historic_art_dataset/images/complete/artwork/6096.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6097,"BRUEGEL, Pieter the Elder",the land of cockaigne (detail),"1567, oil on panel, alte pinakothek, munich","880*1080, true color, 185 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/18cockai.jpg,historic_art_dataset/images/complete/artwork/6097.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6098,"BRUEGEL, Pieter the Elder",the land of cockaigne (detail),"1567, oil on panel, alte pinakothek, munich","1003*1197, true color, 162 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/19cockai.jpg,historic_art_dataset/images/complete/artwork/6098.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6099,"BRUEGEL, Pieter the Elder",the land of cockaigne (detail),"1567, oil on panel, alte pinakothek, munich","1078*1000, true color, 166 kb",https://www.wga.hu/art/b/bruegel/pieter_e/10/20cockai.jpg,historic_art_dataset/images/complete/artwork/6099.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6100,"BRUEGEL, Pieter the Elder",the parable of the blind leading the blind,"1568, tempera on canvas, 86 x 154 cm, museo nazionale di capodimonte, naples","1371*770, true color, 197 kb",https://www.wga.hu/art/b/bruegel/pieter_e/11/01parabl.jpg,historic_art_dataset/images/complete/artwork/6100.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6101,"BRUEGEL, Pieter the Elder",the parable of the blind leading the blind (detail),"1568, tempera on canvas, museo nazionale di capodimonte, naples","1014*850, true color, 141 kb",https://www.wga.hu/art/b/bruegel/pieter_e/11/02parabl.jpg,historic_art_dataset/images/complete/artwork/6101.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6102,"BRUEGEL, Pieter the Elder",the parable of the blind leading the blind (detail),"1568, tempera on canvas, width of detail 21 cm, museo nazionale di capodimonte, naples","900*1075, true color, 177 kb",https://www.wga.hu/art/b/bruegel/pieter_e/11/03parabl.jpg,historic_art_dataset/images/complete/artwork/6102.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6103,"BRUEGEL, Pieter the Elder",the parable of the blind leading the blind (detail),"1568, tempera on canvas, museo nazionale di capodimonte, naples","1013*700, true color, 113 kb",https://www.wga.hu/art/b/bruegel/pieter_e/11/04parabl.jpg,historic_art_dataset/images/complete/artwork/6103.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6104,"BRUEGEL, Pieter the Elder",the parable of the blind leading the blind (detail),"1568, tempera on canvas, width of detail 21 cm, museo nazionale di capodimonte, naples","900*1090, true color, 168 kb",https://www.wga.hu/art/b/bruegel/pieter_e/11/05parabl.jpg,historic_art_dataset/images/complete/artwork/6104.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6105,"BRUEGEL, Pieter the Elder",the parable of the blind leading the blind (detail),"1568, tempera on canvas, museo nazionale di capodimonte, naples","1273*770, true color, 123 kb",https://www.wga.hu/art/b/bruegel/pieter_e/11/06parabl.jpg,historic_art_dataset/images/complete/artwork/6105.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6106,"BRUEGEL, Pieter the Elder",the sermon of st john the baptist (detail),"1566, oil on wood, szépmûvészeti múzeum, budapest","817*839, true color, 101 kb",https://www.wga.hu/art/b/bruegel/pieter_e/09/10baptis.jpg,historic_art_dataset/images/complete/artwork/6106.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
6107,"BRUEGEL, Pieter the Elder","the ""little"" tower of babel (detail)","c. 1564, oil on panel, museum boijmans van beuningen, rotterdam","1115*900, true color, 185 kb",https://www.wga.hu/art/b/bruegel/pieter_e/06/26babel2.jpg,historic_art_dataset/images/complete/artwork/6107.jpg,(c. 1525-1569),Northern Renaissance,painter,https://www.wga.hu/html/b/bruegel/pieter_e/index.html,Flanders,Flemish,False
