ID,artist,title,picture data,jpg url,image_path,born-died,period,school,url,base,nationality,image_exists,resolution,color_type,file_size
16782,GIOTTO di Bondone,legend of st francis: 7. confirmation of the rule,"1297-99, fresco, 270 x 230 cm, upper church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/upper/legend/franc07.jpg,complete/artwork\16782.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,884*1001,true color,180 kb
16783,GIOTTO di Bondone,legend of st francis: 6. dream of innocent iii (detail),"1297-99, fresco, upper church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/upper/legend/franc062.jpg,complete/artwork\16783.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,800*1092,true color,153 kb
16784,GIOTTO di Bondone,legend of st francis: 6. dream of innocent iii (detail),"1297-99, fresco, upper church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/upper/legend/franc061.jpg,complete/artwork\16784.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,548*836,true color,84 kb
16785,GIOTTO di Bondone,legend of st francis: 6. dream of innocent iii,"1297-99, fresco, 270 x 230 cm, upper church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/upper/legend/franc06.jpg,complete/artwork\16785.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,902*1001,true color,149 kb
16786,GIOTTO di Bondone,legend of st francis: 5. renunciation of wordly goods (detail),"1297-99, fresco, upper church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/upper/legend/franc051.jpg,complete/artwork\16786.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,800*907,true color,135 kb
16787,GIOTTO di Bondone,legend of st francis: 5. renunciation of wordly goods,"1297-99, fresco, 270 x 230 cm, upper church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/upper/legend/franc05.jpg,complete/artwork\16787.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,890*1001,true color,149 kb
16788,GIOTTO di Bondone,legend of st francis: 4. miracle of the crucifix,"1297-99, fresco, 270 x 230 cm, upper church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/upper/legend/franc04.jpg,complete/artwork\16788.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,956*1001,true color,157 kb
16789,GIOTTO di Bondone,legend of st francis: 3. dream of the palace (detail),"1297-99, fresco, upper church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/upper/legend/franc031.jpg,complete/artwork\16789.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,536*826,true color,123 kb
16790,GIOTTO di Bondone,legend of st francis: 3. dream of the palace,"1297-99, fresco, 270 x 230 cm, upper church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/upper/legend/franc03.jpg,complete/artwork\16790.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,973*1001,true color,160 kb
16791,GIOTTO di Bondone,horseman of the apocalypse,"c. 1320, fresco, lower church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/lower/crossing/55border.jpg,complete/artwork\16791.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1000*1503,true color,223 kb
16792,GIOTTO di Bondone,scenes from the life of mary magdalen: mary magdalen and cardinal pontano,"1320s, fresco, magdalen chapel, lower church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/lower/magdalen/cardinal.jpg,complete/artwork\16792.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,750*1121,true color,160 kb
16793,GIOTTO di Bondone,scenes from the life of mary magdalen: the hermit zosimus giving a cloak to magdalen,"1320s, fresco, magdalen chapel, lower church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/lower/magdalen/hermit.jpg,complete/artwork\16793.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1176*770,true color,133 kb
16794,GIOTTO di Bondone,scenes from the life of mary magdalen: raising of lazarus,"1320s, fresco, magdalen chapel, lower church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/lower/magdalen/lazarus.jpg,complete/artwork\16794.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1158*770,true color,142 kb
16795,GIOTTO di Bondone,scenes from the life of mary magdalen: raising of lazarus (detail),"1320s, fresco, magdalen chapel, lower church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/lower/magdalen/lazarus1.jpg,complete/artwork\16795.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1241*630,true color,126 kb
16796,GIOTTO di Bondone,scenes from the life of mary magdalen: noli me tangere,"1320s, fresco, magdalen chapel, lower church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/lower/magdalen/noli_me.jpg,complete/artwork\16796.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1160*770,true color,146 kb
16797,GIOTTO di Bondone,legend of st francis: 14. miracle of the spring,"1297-1300, fresco, 270 x 200 cm, upper church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/upper/legend/franc14.jpg,complete/artwork\16797.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,850*1178,true color,157 kb
16798,GIOTTO di Bondone,scenes from the life of mary magdalen: noli me tangere (detail),"1320s, fresco, magdalen chapel, lower church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/lower/magdalen/noli_me1.jpg,complete/artwork\16798.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1073*770,true color,118 kb
16799,GIOTTO di Bondone,scenes from the life of mary magdalen: mary magdalen speaking to the angels,"1320s, fresco, magdalen chapel, lower church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/lower/magdalen/speaking.jpg,complete/artwork\16799.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1154*770,true color,149 kb
16800,GIOTTO di Bondone,scenes from the life of mary magdalen: mary magdalen's voyage to marseilles,"1320s, fresco, magdalen chapel, lower church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/lower/magdalen/voyage.jpg,complete/artwork\16800.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1151*770,true color,113 kb
16801,GIOTTO di Bondone,legend of st francis: scenes nos. 1-3,"1297-99, fresco, upper church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/upper/legend/1scenes.jpg,complete/artwork\16801.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1319*770,true color,150 kb
16802,GIOTTO di Bondone,legend of st francis: scenes nos. 4-6,"1297-99, fresco, upper church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/upper/legend/2scenes.jpg,complete/artwork\16802.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1307*767,true color,134 kb
16803,GIOTTO di Bondone,legend of st francis: 1. homage of a simple man,"1300, fresco, 270 x 230 cm, upper church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/upper/legend/franc01.jpg,complete/artwork\16803.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,999*1001,true color,162 kb
16804,GIOTTO di Bondone,legend of st francis: 2. st francis giving his mantle to a poor man,"1297-99, fresco, 270 x 230 cm, upper church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/upper/legend/franc02.jpg,complete/artwork\16804.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,976*1001,true color,169 kb
16805,GIOTTO di Bondone,no. 20 scenes from the life of christ: 4. flight into egypt (detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/5heads1/3head044.jpg,complete/artwork\16805.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1100*951,true color,136 kb
16806,GIOTTO di Bondone,no. 17 scenes from the life of christ: 1. nativity: birth of christ (detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/3christ/chris011.jpg,complete/artwork\16806.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1184*1394,true color,246 kb
16807,GIOTTO di Bondone,scenes from the life of mary magdalen: noli me tangere (detail),"1320s, fresco, magdalen chapel, lower church, san francesco, assisi",https://www.wga.hu/art/g/giotto/assisi/lower/magdalen/noli_me2.jpg,complete/artwork\16807.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,466*578,true color,62 kb
16808,GIOTTO di Bondone,no. 18 scenes from the life of christ: 2. adoration of the magi (detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/3christ/chris021.jpg,complete/artwork\16808.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1022*1654,true color,203 kb
16809,GIOTTO di Bondone,no. 4 scenes from the life of joachim: 4. joachim's sacrificial offering (detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/5heads1/1head008.jpg,complete/artwork\16809.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,995*1100,true color,133 kb
16810,GIOTTO di Bondone,no. 3 scenes from the life of joachim: 3. annunciation to st anne (detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/5heads1/1head007.jpg,complete/artwork\16810.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1078*1100,true color,153 kb
16811,GIOTTO di Bondone,no. 3 scenes from the life of joachim: 3. annunciation to st anne (detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/5heads1/1head006.jpg,complete/artwork\16811.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1100*1021,true color,99 kb
16812,GIOTTO di Bondone,no. 2 scenes from the life of joachim: 2. joachim among the shepherds (detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/5heads1/1head005.jpg,complete/artwork\16812.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,953*1100,true color,96 kb
16813,GIOTTO di Bondone,no. 2 scenes from the life of joachim: 2. joachim among the shepherds (detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/5heads1/1head004.jpg,complete/artwork\16813.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,947*1100,true color,120 kb
16814,GIOTTO di Bondone,no. 1 scenes from the life of joachim: 1. rejection of joachim's sacrifice (detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/5heads1/1head003.jpg,complete/artwork\16814.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,938*1100,true color,157 kb
16815,GIOTTO di Bondone,no. 1 scenes from the life of joachim: 1. rejection of joachim's sacrifice (detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/5heads1/1head002.jpg,complete/artwork\16815.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,963*1100,true color,152 kb
16816,GIOTTO di Bondone,no. 1 scenes from the life of joachim: 1. rejection of joachim's sacrifice (detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/5heads1/1head001.jpg,complete/artwork\16816.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,938*1100,true color,144 kb
16817,GIOTTO di Bondone,no. 36 scenes from the life of christ: 20. lamentation ((detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/5angels/angel11.jpg,complete/artwork\16817.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,850*985,true color,146 kb
16818,GIOTTO di Bondone,no. 36 scenes from the life of christ: 20. lamentation (detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/5angels/angel10.jpg,complete/artwork\16818.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1693*700,true color,195 kb
16819,GIOTTO di Bondone,no. 35 scenes from the life of christ: 19. crucifixion (detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/5angels/angel09.jpg,complete/artwork\16819.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1329*1200,true color,197 kb
16820,GIOTTO di Bondone,no. 35 scenes from the life of christ: 19. crucifixion (detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/5angels/angel08.jpg,complete/artwork\16820.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1500*1113,true color,233 kb
16821,GIOTTO di Bondone,no. 35 scenes from the life of christ: 19. crucifixion (detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/5angels/angel07.jpg,complete/artwork\16821.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1600*929,true color,216 kb
16822,GIOTTO di Bondone,no. 35 scenes from the life of christ: 19. crucifixion (detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/5angels/angel06.jpg,complete/artwork\16822.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1386*1200,true color,204 kb
16823,GIOTTO di Bondone,no. 5 scenes from the life of joachim: 5. joachim's dream (detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/5heads1/1head009.jpg,complete/artwork\16823.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1068*1100,true color,139 kb
16824,GIOTTO di Bondone,no. 20 scenes from the life of christ: 4. flight into egypt (detail),"1304-06, fresco, cappella scrovegni (arena chapel), padua",https://www.wga.hu/art/g/giotto/padova/5angels/angel05.jpg,complete/artwork\16824.jpg,(1267-1337),Medieval,painter,https://www.wga.hu/html/g/giotto/index.html,Florence,Italian,TRUE,1200*1371,true color,283 kb
