ID,artist,title,picture data,file info,jpg url
146,"AERTSEN, Pieter",vanitas still-life,"1552, oil on wood, 62 x 102 cm, kunsthistorisches museum, vienna","1350*811, true color, 246 kb",https://www.wga.hu/art/a/aertsen/stillife.jpg
147,"AERTSEN, Pieter",peasant feast,"1550, oil on oak panel, 85 x 170 cm, kunsthistorisches museum, vienna","1700*842, true color, 229 kb",https://www.wga.hu/art/a/aertsen/peasant2.jpg
148,"AERTSEN, Pieter",peasants meal,"after 1566, oil on oak, 71 x 109 cm, kunsthistorisches museum, vienna","1500*950, true color, 207 kb",https://www.wga.hu/art/a/aertsen/peasant1.jpg
149,"AERTSEN, Pieter",the pancake bakery,"-, oil on panel, 87 x 169 cm, museum boijmans van beuningen, rotterdam","1200*617, true color, 86 kb",https://www.wga.hu/art/a/aertsen/pancake.jpg
150,"AERTSEN, Pieter",peasants by the hearth,"1560s, oil on wood, 142,3 x 198 cm, museum mayer van den bergh, antwerp","1191*821, true color, 163 kb",https://www.wga.hu/art/a/aertsen/merry_co.jpg
151,"AERTSEN, Pieter",butcher's stall,"1551, oil on panel, 123 x 167 cm, museum gustavianum, uppsala","1246*900, true color, 181 kb",https://www.wga.hu/art/a/aertsen/meatsell.jpg
152,"AERTSEN, Pieter",market woman with vegetable stall,"1567, oil on wood, 110 x 110 cm, staatliche museen, berlin","919*917, true color, 177 kb",https://www.wga.hu/art/a/aertsen/marketst.jpg
153,"AERTSEN, Pieter",market scene,"c. 1550, oil on oak, 59,5 x 122,5 cm, alte pinakothek, munich","1368*640, true color, 187 kb",https://www.wga.hu/art/a/aertsen/marketse.jpg
154,"AERTSEN, Pieter",triptych with the adoration of the magi (central panel),"c. 1560, oil on panel, 190 x 73 cm, rijksmuseum, amsterdam","1080*1000, true color, 199 kb",https://www.wga.hu/art/a/aertsen/triptic1.jpg
155,"AERTSEN, Pieter",market scene,"1560-65, oil on oak wood, 91 x 112 cm, kunsthistorisches museum, vienna","1350*1097, true color, 236 kb",https://www.wga.hu/art/a/aertsen/marketsd.jpg
156,"AERTSEN, Pieter",market scene (detail),"1561, oil on wood, szépmûvészeti múzeum, budapest","773*720, true color, 116 kb",https://www.wga.hu/art/a/aertsen/market1.jpg
157,"AERTSEN, Pieter",market scene,"-, oil on oak, 127 x 85 cm, wallraf-richartz-museum, cologne","698*1030, true color, 128 kb",https://www.wga.hu/art/a/aertsen/marketsc.jpg
158,"AERTSEN, Pieter",christ and the adulteress,"1557-58, oil on wood, 122 x 178 cm, nationalmuseum, stockholm","1527*1000, true color, 263 kb",https://www.wga.hu/art/a/aertsen/christ.jpg
159,"AERTSEN, Pieter",christ and the adulteress,"1559, oil on wood, 122 x 177 cm, städelsches kunstinstitut, frankfurt","1126*743, true color, 162 kb",https://www.wga.hu/art/a/aertsen/christ_a.jpg
160,"AERTSEN, Pieter",christ in the house of martha and mary,"-, oil on panel, 126 x 200 cm, museum boijmans van beuningen, rotterdam","1300*810, true color, 247 kb",https://www.wga.hu/art/a/aertsen/christ_m.jpg
161,"AERTSEN, Pieter",apostles peter and john,"1575, oil on wood, 55,5 x 76 cm cm, the hermitage, st. petersburg","930*674, true color, 164 kb",https://www.wga.hu/art/a/aertsen/apostles.jpg
162,"AERTSEN, Pieter",the cook,"1559, oil on canvas, 171 x 85 cm, musei di strada nuova, genoa","725*1500, true color, 234 kb",https://www.wga.hu/art/a/aertsen/cook1.jpg
163,"AERTSEN, Pieter",the egg dance,"1552, oil on panel, 84 x 172 cm, rijksmuseum, amsterdam","1444*700, true color, 163 kb",https://www.wga.hu/art/a/aertsen/egg-danc.jpg
164,"AERTSEN, Pieter",the fat kitchen. an allegory,"1565-75, oil on panel, 111 x 213 cm, statens museum for kunst, copenhagen","1500*771, true color, 155 kb",https://www.wga.hu/art/a/aertsen/fatkitch.jpg
165,"AERTSEN, Pieter",market scene,"1561, oil on wood, 170 x 82,8 cm, szépmûvészeti múzeum, budapest","564*1200, true color, 108 kb",https://www.wga.hu/art/a/aertsen/market.jpg
166,"AERTSEN, Pieter",cook in front of the stove,"1559, oil on wood, 172,5 x 82 cm, musées royaux des beaux-arts, brussels","730*1164, true color, 175 kb",https://www.wga.hu/art/a/aertsen/cook.jpg
167,"AGABITI, Pietro Paolo",nativity,"c. 1500, terracotta, pinacoteca civica, palazzo pianetti, jesi","1137*1500, true color, 224 kb",https://www.wga.hu/art/a/agabiti/natavit2.jpg
168,"AGABITI, Pietro Paolo",virgin enthroned between sts john the baptist and anthony of padua,"1528, oil on wood, pinacoteca civica, palazzo pianetti, jesi","1231*1300, true color, 242 kb",https://www.wga.hu/art/a/agabiti/altar1.jpg
169,"AGABITI, Pietro Paolo",lunette and predella,"1528, oil on wood, pinacoteca civica, palazzo pianetti, jesi","1500*1283, true color, 177 kb",https://www.wga.hu/art/a/agabiti/altar2.jpg
170,"AGABITI, Pietro Paolo",adoration of the magi,"1528, oil on wood, pinacoteca civica, palazzo pianetti, jesi","1500*1028, true color, 247 kb",https://www.wga.hu/art/a/agabiti/altar31.jpg
171,"AGABITI, Pietro Paolo",sts sebastian and roch,"1528, oil on wood, pinacoteca civica, palazzo pianetti, jesi","1500*1006, true color, 247 kb",https://www.wga.hu/art/a/agabiti/altar32.jpg
172,"AGABITI, Pietro Paolo",st jerome in the desert,"1528, oil on wood, pinacoteca civica, palazzo pianetti, jesi","1500*1036, true color, 249 kb",https://www.wga.hu/art/a/agabiti/altar33.jpg
173,"AGABITI, Pietro Paolo",nativity,"1528, oil on wood, pinacoteca civica, palazzo pianetti, jesi","1500*1034, true color, 238 kb",https://www.wga.hu/art/a/agabiti/altar34.jpg
174,"AGABITI, Pietro Paolo",nativity,"1534, oil and tempera on wood, 215 x 124 cm, christian museum, esztergom","694*1200, true color, 171 kb",https://www.wga.hu/art/a/agabiti/natavit1.jpg
175,"AGABITI, Pietro Paolo","sacred representation with sts francis, anthony of padua and bernardino","1530, oil on wood, pinacoteca civica, palazzo pianetti, jesi","1348*1400, true color, 242 kb",https://www.wga.hu/art/a/agabiti/sacred.jpg
176,"AGASSE, Jacques-Laurent",two terriers by a mossy bank,"-, oil on canvas, 49 x 77 cm, private collection","1274*800, true color, 111 kb",https://www.wga.hu/art/a/agasse/terriers.jpg
177,"AGASSE, Jacques-Laurent",the playground,"-, oil on canvas, 54 x 45 cm, museum oskar reinhart, winthertur","850*1037, true color, 110 kb",https://www.wga.hu/art/a/agasse/playgrou.jpg
178,"AGASSE, Jacques-Laurent",a gentleman with horses by a stream,"1790s, oil on panel, 20 x 28 cm, private collection","1128*768, true color, 82 kb",https://www.wga.hu/art/a/agasse/gentlema.jpg
179,"AGASSE, Jacques-Laurent",study of dogs,"c. 1803, oil on canvas, 29 x 40 cm, private collection","1092*821, true color, 100 kb",https://www.wga.hu/art/a/agasse/dogstudy.jpg
180,"AGASSE, Jacques-Laurent",portrait of a horse,"1794-95, oil on paper laid down on board, 36 x 44 cm, private collection","820*720, true color, 38 kb",https://www.wga.hu/art/a/agasse/horse.jpg
181,AGNOLO DI POLO,mary magdalene,"c. 1495, gilt and painted terracotta, height 156 cm, private collection","672*1071, true color, 49 kb",https://www.wga.hu/art/a/agnolo/magdalen.jpg
182,AGNOLO DI VENTURA,porta romana,"1327-28, photo, via cassia, siena","1500*1125, true color, 271 kb",https://www.wga.hu/art/a/agnol/porta.jpg
183,AGNOLO DI VENTURA,porta romana,"1327-28, photo, via cassia, siena","1700*1125, true color, 264 kb",https://www.wga.hu/art/a/agnol/porta1.jpg
184,AGNOLO DI VENTURA,monument to bishop guido tarlati,"c. 1330, marble, duomo, arezzo","1000*1333, true color, 160 kb",https://www.wga.hu/art/a/agnol/tarlati1.jpg
185,AGNOLO DI VENTURA,monument to bishop guido tarlati (detail),"c. 1330, marble, duomo, arezzo","1100*825, true color, 99 kb",https://www.wga.hu/art/a/agnol/tarlati2.jpg
186,AGNOLO DI VENTURA,monument to bishop guido tarlati (detail),"c. 1330, marble, duomo, arezzo","1000*750, true color, 116 kb",https://www.wga.hu/art/a/agnol/tarlati3.jpg
187,AGNOLO DI VENTURA,monument to bishop guido tarlati (detail),"c. 1330, marble, duomo, arezzo","1405*1100, true color, 239 kb",https://www.wga.hu/art/a/agnol/tarlati4.jpg
188,AGNOLO DI VENTURA,monument to bishop guido tarlati (detail),"c. 1330, marble, duomo, arezzo","1327*1000, true color, 222 kb",https://www.wga.hu/art/a/agnol/tarlati5.jpg
189,AGOSTINO DI DUCCIO,st bridget of sweden receiving the rule of her order,"1459-60, marble, 43 x 64 cm, metropolitan museum of art, new york","1311*900, true color, 205 kb",https://www.wga.hu/art/a/agostin/3various/bridget.jpg
190,AGOSTINO DI DUCCIO,cappella delle arti liberali (detail),"1449-56, photo, tempio malatestiano, rimini","1395*2000, true color, 279 kb",https://www.wga.hu/art/a/agostin/1rimini/6libera4.jpg
191,AGOSTINO DI DUCCIO,view of the façade,"1457-61, marble, oratorio di san bernardino, perugia","1300*1271, true color, 276 kb",https://www.wga.hu/art/a/agostin/2bernard/bernar01.jpg
192,AGOSTINO DI DUCCIO,sculptures on the façade (detail),"1457-61, marble, oratorio di san bernardino, perugia","1300*826, true color, 265 kb",https://www.wga.hu/art/a/agostin/2bernard/bernar03.jpg
193,AGOSTINO DI DUCCIO,sculptures on the façade (detail),"1457-61, marble, oratorio di san bernardino, perugia","1500*1125, true color, 259 kb",https://www.wga.hu/art/a/agostin/2bernard/bernar04.jpg
194,AGOSTINO DI DUCCIO,sculptures on the façade (detail),"1457-61, marble, oratorio di san bernardino, perugia","1000*1500, true color, 286 kb",https://www.wga.hu/art/a/agostin/2bernard/bernar09.jpg
195,AGOSTINO DI DUCCIO,sculptures on the façade (detail),"1457-61, marble, oratorio di san bernardino, perugia","1300*867, true color, 259 kb",https://www.wga.hu/art/a/agostin/2bernard/bernar07.jpg
196,AGOSTINO DI DUCCIO,a miracle of san bernardino of siena,"1457-62, marble, half life-size, oratorio di san bernardino, perugia","922*388, grayscale, 94 kb",https://www.wga.hu/art/a/agostin/2bernard/bernar08.jpg
197,AGOSTINO DI DUCCIO,cappella delle arti liberali (detail),"1449-56, photo, tempio malatestiano, rimini","644*1200, true color, 131 kb",https://www.wga.hu/art/a/agostin/1rimini/6libera3.jpg
198,AGOSTINO DI DUCCIO,sculptures on the façade (detail),"1457-61, marble, oratorio di san bernardino, perugia","1500*1125, true color, 182 kb",https://www.wga.hu/art/a/agostin/2bernard/bernar06.jpg
199,AGOSTINO DI DUCCIO,cappella delle arti liberali (detail),"1449-56, photo, tempio malatestiano, rimini","1181*1800, true color, 259 kb",https://www.wga.hu/art/a/agostin/1rimini/6libera2.jpg
200,AGOSTINO DI DUCCIO,cappella delle arti liberali (detail),"1449-56, photo, tempio malatestiano, rimini","760*1200, true color, 89 kb",https://www.wga.hu/art/a/agostin/1rimini/6liber07.jpg
201,AGOSTINO DI DUCCIO,cappella delle arti liberali (detail),"1449-56, photo, tempio malatestiano, rimini","909*1800, true color, 253 kb",https://www.wga.hu/art/a/agostin/1rimini/6liber10.jpg
202,AGOSTINO DI DUCCIO,cappella delle arti liberali (detail),"1449-56, photo, tempio malatestiano, rimini","602*1200, true color, 152 kb",https://www.wga.hu/art/a/agostin/1rimini/6liber09.jpg
203,AGOSTINO DI DUCCIO,cappella delle arti liberali (detail),"1449-56, photo, tempio malatestiano, rimini","1162*2000, true color, 212 kb",https://www.wga.hu/art/a/agostin/1rimini/6liber08.jpg
204,AGOSTINO DI DUCCIO,sculptures on the façade (detail),"1457-61, marble, oratorio di san bernardino, perugia","975*1500, true color, 270 kb",https://www.wga.hu/art/a/agostin/2bernard/bernar10.jpg
205,AGOSTINO DI DUCCIO,cappella delle arti liberali (detail),"1449-56, photo, tempio malatestiano, rimini","1333*2000, true color, 232 kb",https://www.wga.hu/art/a/agostin/1rimini/6liber06.jpg
206,AGOSTINO DI DUCCIO,cappella delle arti liberali (detail),"1449-56, photo, tempio malatestiano, rimini","1333*2000, true color, 223 kb",https://www.wga.hu/art/a/agostin/1rimini/6liber05.jpg
207,AGOSTINO DI DUCCIO,cappella delle arti liberali (detail),"1449-56, photo, tempio malatestiano, rimini","1238*2000, true color, 268 kb",https://www.wga.hu/art/a/agostin/1rimini/6liber04.jpg
208,AGOSTINO DI DUCCIO,cappella delle arti liberali (detail),"1449-56, photo, tempio malatestiano, rimini","833*1200, true color, 196 kb",https://www.wga.hu/art/a/agostin/1rimini/6liber03.jpg
209,AGOSTINO DI DUCCIO,cappella delle arti liberali (detail),"1449-56, photo, tempio malatestiano, rimini","875*1600, true color, 248 kb",https://www.wga.hu/art/a/agostin/1rimini/6liber02.jpg
210,AGOSTINO DI DUCCIO,cappella delle arti liberali (detail),"1449-56, photo, tempio malatestiano, rimini","1121*2000, true color, 176 kb",https://www.wga.hu/art/a/agostin/1rimini/6liber01.jpg
211,AGOSTINO DI DUCCIO,cappella delle arti liberali (detail),"1449-56, photo, tempio malatestiano, rimini","869*2000, true color, 227 kb",https://www.wga.hu/art/a/agostin/1rimini/6libera1.jpg
212,AGOSTINO DI DUCCIO,angels playing a viola,"1457-61, marble, oratorio di san bernardino, perugia","430*909, true color, 73 kb",https://www.wga.hu/art/a/agostin/2bernard/bernar11.jpg
213,AGOSTINO DI DUCCIO,st bridget of sweden receiving the rule of her order (detail),"1459, marble, metropolitan museum of art, new york","954*1082, true color, 183 kb",https://www.wga.hu/art/a/agostin/3various/bridget1.jpg
214,AGOSTINO DI DUCCIO,angels playing a lute and tambourine (detail),"1457-61, marble, oratorio di san bernardino, perugia","926*1165, true color, 179 kb",https://www.wga.hu/art/a/agostin/2bernard/bernar13.jpg
215,AGOSTINO DI DUCCIO,scenes from the life of st geminian,"1442, marble, duomo di san geminiano, modena","1121*674, true color, 182 kb",https://www.wga.hu/art/a/agostin/3various/modena.jpg
216,AGOSTINO DI DUCCIO,madonna (detail),"c. 1475, pietra caciolfa, galleria nazionale dell'umbria, perugia","926*1165, true color, 67 kb",https://www.wga.hu/art/a/agostin/3various/madonna1.jpg
217,AGOSTINO DI DUCCIO,virgin and child,"c. 1450, glazed terracotta, galleria nazionale dell'umbria, perugia","666*909, true color, 58 kb",https://www.wga.hu/art/a/agostin/3various/madonna.jpg
218,AGOSTINO DI DUCCIO,virgin and child with four angels,"1464-69, marble, 81 x 76 cm, musée du louvre, paris","1444*1500, true color, 256 kb",https://www.wga.hu/art/a/agostin/3various/louvre2.jpg
219,AGOSTINO DI DUCCIO,madonna and child with two angels,"c. 1450, marble, 91 x 77 cm, musée du louvre, paris","1272*1891, true color, 196 kb",https://www.wga.hu/art/a/agostin/3various/louvre1.jpg
220,AGOSTINO DI DUCCIO,virgin and child with five angels,"1450s, marble relief, 57 x 51 cm, victoria and albert museum, london","1348*1500, true color, 242 kb",https://www.wga.hu/art/a/agostin/3various/london.jpg
221,AGOSTINO DI DUCCIO,monument of matteo and elisabetta geraldini (detail),"1477, marble, san francesco, amelia","1000*1500, true color, 193 kb",https://www.wga.hu/art/a/agostin/3various/geraldi5.jpg
222,AGOSTINO DI DUCCIO,monument of matteo and elisabetta geraldini (detail),"1477, marble, san francesco, amelia","1000*1500, true color, 191 kb",https://www.wga.hu/art/a/agostin/3various/geraldi4.jpg
223,AGOSTINO DI DUCCIO,monument of matteo and elisabetta geraldini (detail),"1477, marble, san francesco, amelia","1500*1000, true color, 212 kb",https://www.wga.hu/art/a/agostin/3various/geraldi3.jpg
224,AGOSTINO DI DUCCIO,monument of matteo and elisabetta geraldini,"1477, marble, san francesco, amelia","900*1023, true color, 189 kb",https://www.wga.hu/art/a/agostin/3various/geraldi2.jpg
225,AGOSTINO DI DUCCIO,monument of matteo and elisabetta geraldini,"1477, marble, san francesco, amelia","1440*1500, true color, 241 kb",https://www.wga.hu/art/a/agostin/3various/geraldi1.jpg
226,AGOSTINO DI DUCCIO,the angel gabriel,"1470s, terracotta with traces of paint, height 146 cm, szépmûvészeti múzeum, budapest","470*866, true color, 69 kb",https://www.wga.hu/art/a/agostin/3various/gabriel.jpg
227,AGOSTINO DI DUCCIO,dossal (detail),"1459, painted stone and terracotta, san domenico, perugia","894*1500, true color, 247 kb",https://www.wga.hu/art/a/agostin/3various/dossal5.jpg
228,AGOSTINO DI DUCCIO,dossal (detail),"1459, painted stone and terracotta, san domenico, perugia","892*1500, true color, 273 kb",https://www.wga.hu/art/a/agostin/3various/dossal4.jpg
229,AGOSTINO DI DUCCIO,dossal (detail),"1459, painted stone and terracotta, san domenico, perugia","939*1500, true color, 261 kb",https://www.wga.hu/art/a/agostin/3various/dossal3.jpg
230,AGOSTINO DI DUCCIO,dossal (detail),"1459, painted stone and terracotta, san domenico, perugia","786*1500, true color, 247 kb",https://www.wga.hu/art/a/agostin/3various/dossal2.jpg
231,AGOSTINO DI DUCCIO,dossal,"1459, painted stone and terracotta, san domenico, perugia","859*1500, true color, 260 kb",https://www.wga.hu/art/a/agostin/3various/dossal1.jpg
232,AGOSTINO DI DUCCIO,madonna del carmine,"1465-80, marble, 83 x 68 cm, museo nazionale del bargello, florence","482*640, grayscale, 98 kb",https://www.wga.hu/art/a/agostin/3various/carmine.jpg
233,AGOSTINO DI DUCCIO,st bridget of sweden receiving the rule of her order (detail),"1459, marble, metropolitan museum of art, new york","825*1077, true color, 170 kb",https://www.wga.hu/art/a/agostin/3various/bridget2.jpg
234,AGOSTINO DI DUCCIO,view of the cappella delle arti liberali,"1449-56, photo, tempio malatestiano, rimini","1500*2000, true color, 234 kb",https://www.wga.hu/art/a/agostin/1rimini/6liber0.jpg
235,AGOSTINO DI DUCCIO,st louis of toulouse,"c. 1442, marble, sant'alvise, venice","1300*870, true color, 255 kb",https://www.wga.hu/art/a/agostin/3various/alvise.jpg
236,AGOSTINO DI DUCCIO,angels playing a lute and tambourine,"1457-61, marble, oratorio di san bernardino, perugia","428*909, true color, 75 kb",https://www.wga.hu/art/a/agostin/2bernard/bernar12.jpg
237,AGOSTINO DI DUCCIO,cappella dei pianeti (detail),"1449-56, photo, tempio malatestiano, rimini","883*1600, true color, 166 kb",https://www.wga.hu/art/a/agostin/1rimini/5zodiac7.jpg
238,AGOSTINO DI DUCCIO,sculptures on the façade (detail),"1457-61, marble, oratorio di san bernardino, perugia","962*1300, true color, 274 kb",https://www.wga.hu/art/a/agostin/2bernard/bernar05.jpg
